generation,prev_avg_utility,avg_utility,avg_degree
3160,39.080000,39.080000,12.080000
3161,41.680000,41.680000,12.080000
3162,34.400000,38.260000,12.060000
3163,34.860000,34.860000,12.060000
3164,42.780000,42.780000,12.060000
3165,33.020000,39.920000,12.020000
3166,40.280000,40.280000,12.020000
3167,35.600000,35.600000,12.020000
3168,41.680000,41.680000,12.020000
3169,43.520000,43.520000,12.020000
3170,28.020000,37.620000,12.060000
3171,37.340000,37.340000,12.060000
3172,36.380000,45.560000,12.080000
3173,35.200000,35.200000,12.080000
3174,35.000000,35.000000,12.080000
3175,40.760000,40.760000,12.080000
3176,37.960000,37.960000,12.080000
3177,40.020000,40.020000,12.080000
3178,43.700000,43.700000,12.080000
3179,45.160000,45.160000,12.080000
3180,34.340000,42.840000,12.100000
3181,39.280000,39.280000,12.100000
3182,39.440000,39.660000,12.100000
3183,37.760000,40.220000,12.120000
3184,32.440000,32.440000,12.120000
3185,37.480000,42.020000,12.100000
3186,37.680000,37.680000,12.100000
3187,26.920000,35.740000,12.100000
3188,40.300000,40.300000,12.100000
3189,31.420000,43.020000,12.080000
3190,40.560000,42.740000,12.040000
3191,33.620000,33.620000,12.040000
3192,42.000000,42.000000,12.040000
3193,33.940000,42.320000,12.120000
3194,42.260000,42.260000,12.120000
3195,43.280000,43.280000,12.120000
3196,35.440000,38.180000,12.080000
3197,36.640000,36.640000,12.080000
3198,36.000000,36.380000,12.060000
3199,38.540000,39.220000,12.120000
3200,33.040000,33.040000,12.120000
3201,37.300000,39.400000,12.120000
3202,38.240000,38.240000,12.120000
3203,35.160000,38.260000,12.100000
3204,31.260000,43.340000,12.060000
3205,43.960000,43.960000,12.060000
3206,35.520000,39.480000,12.080000
3207,34.700000,35.020000,12.120000
3208,34.340000,46.140000,12.100000
3209,36.200000,36.200000,12.100000
3210,38.260000,40.520000,12.140000
3211,38.960000,38.960000,12.140000
3212,36.820000,38.280000,12.100000
3213,41.620000,42.800000,12.040000
3214,34.920000,36.020000,12.060000
3215,39.740000,39.740000,12.060000
3216,35.040000,47.280000,12.060000
3217,35.880000,36.080000,12.040000
3218,45.200000,45.200000,12.040000
3219,41.440000,41.440000,12.040000
3220,37.660000,37.660000,12.040000
3221,42.340000,42.340000,12.040000
3222,36.540000,36.540000,12.040000
3223,35.340000,35.340000,12.040000
3224,40.300000,40.300000,12.040000
3225,44.200000,44.200000,12.040000
3226,38.960000,40.200000,12.020000
3227,31.400000,37.480000,12.040000
3228,37.460000,43.860000,12.060000
3229,46.420000,46.420000,12.060000
3230,43.820000,43.820000,12.060000
3231,37.380000,38.360000,12.100000
3232,34.060000,36.220000,12.120000
3233,32.920000,41.380000,12.140000
3234,40.920000,40.920000,12.140000
3235,41.520000,41.520000,12.140000
3236,33.960000,34.220000,12.140000
3237,39.340000,39.340000,12.140000
3238,32.740000,42.760000,12.140000
3239,35.400000,35.400000,12.140000
3240,34.820000,42.040000,12.240000
3241,35.500000,41.860000,12.240000
3242,35.920000,35.920000,12.240000
3243,34.580000,37.500000,12.260000
3244,46.180000,46.180000,12.260000
3245,46.300000,46.300000,12.260000
3246,32.560000,38.140000,12.240000
3247,38.600000,38.600000,12.240000
3248,39.360000,41.260000,12.260000
3249,38.560000,42.240000,12.220000
3250,38.820000,38.820000,12.220000
3251,35.320000,40.680000,12.240000
3252,44.880000,48.020000,12.220000
3253,39.120000,45.900000,12.220000
3254,36.760000,41.020000,12.260000
3255,38.300000,39.700000,12.220000
3256,38.840000,39.200000,12.220000
3257,39.560000,39.560000,12.220000
3258,38.480000,38.480000,12.220000
3259,41.140000,41.140000,12.220000
3260,39.620000,39.620000,12.220000
3261,36.500000,36.500000,12.220000
3262,38.700000,39.760000,12.280000
3263,35.180000,41.120000,12.260000
3264,35.020000,38.900000,12.240000
3265,35.120000,35.120000,12.240000
3266,35.500000,38.620000,12.260000
3267,31.540000,45.520000,12.260000
3268,37.900000,37.900000,12.260000
3269,46.660000,46.660000,12.260000
3270,42.220000,47.040000,12.320000
3271,41.660000,41.660000,12.320000
3272,38.140000,40.560000,12.320000
3273,39.640000,41.140000,12.280000
3274,39.740000,39.740000,12.280000
3275,40.140000,40.140000,12.280000
3276,34.660000,42.860000,12.300000
3277,40.640000,40.640000,12.300000
3278,34.300000,40.020000,12.320000
3279,40.080000,40.080000,12.320000
3280,37.480000,41.320000,12.360000
3281,38.160000,45.480000,12.360000
3282,37.340000,38.300000,12.400000
3283,41.760000,41.760000,12.400000
3284,34.060000,41.620000,12.380000
3285,37.840000,37.840000,12.380000
3286,37.380000,38.860000,12.440000
3287,33.000000,41.240000,12.440000
3288,31.040000,31.040000,12.440000
3289,32.440000,41.860000,12.440000
3290,39.860000,43.100000,12.360000
3291,39.340000,39.340000,12.360000
3292,39.700000,39.700000,12.360000
3293,30.560000,41.960000,12.360000
3294,29.060000,39.220000,12.340000
3295,34.700000,36.600000,12.320000
3296,37.300000,37.300000,12.320000
3297,33.960000,43.360000,12.400000
3298,37.320000,37.320000,12.400000
3299,36.080000,36.480000,12.420000
3300,37.000000,37.320000,12.420000
3301,40.380000,40.380000,12.420000
3302,32.020000,41.980000,12.420000
3303,37.080000,37.080000,12.420000
3304,44.540000,44.540000,12.420000
3305,35.700000,38.120000,12.420000
3306,42.100000,42.100000,12.420000
3307,40.580000,40.580000,12.420000
3308,37.860000,37.860000,12.420000
3309,31.120000,36.540000,12.460000
3310,43.320000,43.320000,12.460000
3311,33.560000,37.600000,12.480000
3312,33.940000,34.660000,12.500000
3313,27.960000,39.880000,12.520000
3314,35.660000,42.800000,12.560000
3315,44.600000,44.600000,12.560000
3316,39.020000,39.800000,12.600000
3317,33.500000,41.640000,12.640000
3318,43.040000,43.040000,12.640000
3319,41.860000,41.860000,12.640000
3320,41.160000,41.160000,12.640000
3321,32.660000,37.800000,12.640000
3322,30.740000,41.940000,12.620000
3323,39.240000,39.240000,12.620000
3324,30.720000,39.480000,12.600000
3325,34.780000,37.640000,12.580000
3326,32.400000,36.320000,12.560000
3327,46.520000,46.520000,12.560000
3328,33.380000,43.720000,12.540000
3329,38.320000,43.480000,12.580000
3330,29.580000,30.520000,12.620000
3331,29.700000,30.100000,12.640000
3332,28.400000,34.800000,12.620000
3333,26.140000,40.520000,12.620000
3334,37.340000,37.340000,12.620000
3335,29.960000,39.040000,12.640000
3336,29.740000,33.240000,12.600000
3337,38.280000,38.280000,12.600000
3338,29.300000,40.000000,12.600000
3339,36.120000,36.120000,12.600000
3340,31.940000,41.020000,12.600000
3341,34.700000,37.180000,12.620000
3342,35.720000,38.720000,12.620000
3343,37.320000,41.580000,12.600000
3344,35.480000,37.180000,12.600000
3345,35.100000,35.100000,12.600000
3346,37.160000,40.040000,12.620000
3347,37.820000,37.820000,12.620000
3348,42.860000,42.860000,12.620000
3349,41.400000,41.400000,12.620000
3350,38.220000,38.220000,12.620000
3351,29.500000,36.420000,12.620000
3352,39.560000,39.560000,12.620000
3353,37.580000,45.240000,12.640000
3354,38.480000,38.480000,12.640000
3355,35.160000,39.820000,12.620000
3356,42.980000,42.980000,12.620000
3357,33.580000,33.580000,12.620000
3358,41.020000,43.020000,12.600000
3359,32.200000,32.200000,12.600000
3360,35.700000,35.700000,12.600000
3361,37.320000,37.320000,12.600000
3362,41.520000,41.520000,12.600000
3363,37.640000,37.640000,12.600000
3364,38.140000,38.140000,12.600000
3365,33.400000,33.400000,12.600000
3366,45.260000,45.260000,12.600000
3367,35.840000,35.840000,12.600000
3368,42.020000,42.020000,12.600000
3369,36.620000,41.260000,12.660000
3370,39.220000,39.220000,12.660000
3371,41.820000,41.820000,12.660000
3372,36.180000,39.760000,12.660000
3373,39.960000,39.960000,12.660000
3374,31.480000,36.480000,12.600000
3375,40.620000,43.320000,12.640000
3376,40.180000,40.180000,12.640000
3377,40.620000,40.620000,12.640000
3378,38.320000,38.320000,12.640000
3379,36.580000,39.980000,12.660000
3380,46.020000,46.020000,12.660000
3381,36.320000,38.360000,12.600000
3382,38.240000,38.240000,12.600000
3383,41.940000,41.940000,12.600000
3384,35.880000,39.600000,12.600000
3385,41.960000,42.940000,12.620000
3386,29.940000,39.820000,12.640000
3387,37.140000,37.140000,12.640000
3388,34.120000,40.280000,12.620000
3389,39.140000,39.140000,12.620000
3390,32.600000,40.520000,12.600000
3391,38.340000,39.280000,12.580000
3392,40.420000,40.420000,12.580000
3393,39.740000,39.740000,12.580000
3394,41.080000,41.080000,12.580000
3395,40.400000,40.400000,12.580000
3396,32.440000,41.180000,12.580000
3397,27.460000,35.640000,12.580000
3398,39.500000,39.500000,12.580000
3399,40.560000,40.560000,12.580000
3400,38.540000,38.620000,12.600000
3401,31.860000,39.320000,12.580000
3402,34.340000,34.340000,12.580000
3403,37.060000,42.280000,12.560000
3404,33.740000,41.140000,12.540000
3405,40.960000,40.960000,12.540000
3406,35.180000,35.180000,12.540000
3407,38.320000,38.320000,12.540000
3408,44.540000,44.540000,12.540000
3409,40.200000,40.200000,12.540000
3410,38.280000,38.280000,12.540000
3411,37.040000,37.040000,12.540000
3412,38.020000,40.360000,12.580000
3413,35.640000,35.640000,12.580000
3414,36.780000,36.780000,12.580000
3415,35.240000,35.240000,12.580000
3416,40.760000,40.760000,12.580000
3417,42.680000,42.680000,12.580000
3418,35.420000,35.420000,12.580000
3419,37.460000,37.460000,12.580000
3420,41.400000,41.400000,12.580000
3421,32.800000,38.940000,12.520000
3422,34.360000,39.440000,12.500000
3423,37.700000,40.280000,12.460000
3424,35.840000,37.800000,12.440000
3425,34.640000,43.520000,12.440000
3426,29.880000,36.820000,12.420000
3427,36.140000,36.140000,12.420000
3428,39.260000,44.580000,12.420000
3429,31.020000,37.760000,12.440000
3430,44.140000,44.140000,12.440000
3431,38.540000,38.540000,12.440000
3432,31.960000,37.760000,12.440000
3433,37.980000,40.420000,12.440000
3434,33.120000,44.400000,12.520000
3435,39.200000,39.200000,12.520000
3436,39.620000,39.620000,12.520000
3437,37.400000,39.400000,12.500000
3438,37.420000,40.600000,12.520000
3439,35.920000,38.260000,12.480000
3440,38.100000,38.100000,12.480000
3441,37.040000,42.500000,12.440000
3442,32.340000,33.540000,12.440000
3443,43.320000,43.320000,12.440000
3444,36.580000,36.580000,12.440000
3445,34.360000,35.500000,12.460000
3446,39.060000,39.240000,12.420000
3447,42.120000,42.120000,12.420000
3448,34.120000,36.040000,12.400000
3449,37.820000,40.180000,12.440000
3450,31.300000,43.520000,12.400000
3451,41.020000,41.020000,12.400000
3452,39.280000,39.720000,12.400000
3453,41.400000,42.520000,12.300000
3454,40.800000,42.760000,12.340000
3455,42.980000,42.980000,12.340000
3456,37.580000,42.900000,12.360000
3457,38.820000,38.820000,12.360000
3458,36.620000,36.620000,12.360000
3459,40.700000,40.700000,12.360000
3460,29.200000,36.000000,12.380000
3461,41.060000,41.060000,12.380000
3462,38.300000,45.120000,12.340000
3463,38.340000,39.520000,12.300000
3464,35.460000,44.240000,12.280000
3465,36.480000,39.620000,12.240000
3466,34.620000,42.420000,12.260000
3467,39.080000,39.080000,12.260000
3468,34.760000,37.760000,12.260000
3469,33.000000,33.840000,12.280000
3470,36.160000,42.900000,12.320000
3471,37.960000,41.680000,12.300000
3472,36.920000,37.860000,12.340000
3473,37.020000,37.020000,12.340000
3474,29.900000,45.560000,12.340000
3475,40.040000,40.040000,12.340000
3476,33.320000,40.120000,12.340000
3477,43.520000,43.520000,12.340000
3478,32.740000,34.640000,12.320000
3479,30.280000,30.840000,12.340000
3480,44.680000,44.680000,12.340000
3481,32.560000,39.480000,12.360000
3482,39.500000,39.500000,12.360000
3483,31.360000,37.480000,12.360000
3484,36.840000,44.860000,12.360000
3485,39.040000,39.040000,12.360000
3486,40.480000,41.200000,12.400000
3487,33.600000,36.840000,12.320000
3488,29.400000,36.640000,12.360000
3489,42.840000,42.840000,12.360000
3490,37.680000,40.840000,12.340000
3491,36.920000,36.920000,12.340000
3492,32.220000,34.420000,12.320000
3493,34.020000,39.140000,12.320000
3494,27.560000,44.440000,12.320000
3495,41.640000,41.640000,12.320000
3496,34.820000,42.560000,12.320000
3497,31.720000,43.720000,12.320000
3498,40.560000,40.560000,12.320000
3499,36.540000,40.500000,12.340000
3500,30.200000,30.960000,12.340000
3501,33.180000,40.740000,12.340000
3502,37.320000,37.320000,12.340000
3503,35.180000,35.180000,12.340000
3504,37.380000,42.720000,12.380000
3505,36.020000,36.020000,12.380000
3506,41.460000,41.460000,12.380000
3507,35.380000,35.380000,12.380000
3508,34.240000,42.500000,12.360000
3509,32.280000,33.180000,12.340000
3510,30.480000,36.860000,12.340000
3511,34.240000,34.520000,12.340000
3512,28.000000,39.140000,12.300000
3513,44.200000,44.200000,12.300000
3514,37.080000,41.400000,12.300000
3515,36.440000,36.440000,12.300000
3516,36.020000,38.060000,12.280000
3517,43.660000,43.660000,12.280000
3518,37.700000,38.040000,12.300000
3519,29.980000,32.560000,12.300000
3520,34.500000,38.960000,12.280000
3521,43.360000,43.360000,12.280000
3522,34.860000,34.860000,12.280000
3523,32.600000,38.360000,12.260000
3524,39.180000,39.180000,12.260000
3525,38.440000,41.920000,12.300000
3526,39.920000,39.920000,12.300000
3527,37.160000,37.160000,12.300000
3528,37.500000,37.500000,12.300000
3529,34.080000,41.960000,12.300000
3530,42.320000,42.560000,12.300000
3531,31.100000,41.300000,12.280000
3532,41.380000,41.380000,12.280000
3533,43.600000,43.600000,12.280000
3534,42.400000,42.400000,12.280000
3535,27.680000,33.200000,12.260000
3536,36.480000,36.540000,12.280000
3537,31.240000,35.420000,12.300000
3538,43.760000,43.760000,12.300000
3539,43.160000,43.160000,12.300000
3540,37.440000,37.440000,12.300000
3541,37.800000,39.360000,12.340000
3542,39.320000,46.180000,12.380000
3543,33.780000,39.320000,12.400000
3544,32.120000,32.120000,12.400000
3545,45.720000,45.720000,12.400000
3546,37.560000,37.560000,12.400000
3547,35.660000,35.660000,12.400000
3548,41.680000,41.680000,12.400000
3549,34.840000,45.000000,12.480000
3550,36.620000,39.580000,12.440000
3551,36.640000,36.640000,12.440000
3552,39.280000,39.280000,12.440000
3553,36.320000,37.240000,12.400000
3554,39.380000,44.200000,12.420000
3555,41.080000,41.080000,12.420000
3556,34.980000,34.980000,12.420000
3557,35.960000,35.960000,12.420000
3558,35.340000,35.340000,12.420000
3559,37.400000,37.400000,12.420000
3560,35.440000,44.460000,12.380000
3561,42.400000,42.400000,12.380000
3562,38.720000,42.340000,12.340000
3563,37.240000,37.240000,12.340000
3564,35.280000,36.860000,12.280000
3565,42.700000,42.700000,12.280000
3566,32.200000,45.100000,12.320000
3567,43.420000,43.420000,12.320000
3568,36.640000,41.460000,12.300000
3569,31.540000,41.380000,12.240000
3570,40.120000,40.120000,12.240000
3571,40.540000,40.540000,12.240000
3572,41.480000,41.480000,12.240000
3573,32.360000,39.220000,12.240000
3574,37.200000,39.160000,12.220000
3575,36.380000,36.380000,12.220000
3576,40.920000,40.920000,12.220000
3577,40.940000,41.900000,12.300000
3578,33.660000,39.040000,12.320000
3579,25.040000,42.160000,12.340000
3580,40.000000,40.380000,12.360000
3581,43.540000,43.540000,12.360000
3582,35.940000,40.880000,12.400000
3583,29.880000,36.800000,12.400000
3584,33.880000,40.280000,12.420000
3585,36.940000,44.540000,12.420000
3586,41.400000,41.400000,12.420000
3587,26.340000,34.540000,12.380000
3588,38.920000,39.420000,12.380000
3589,39.280000,39.280000,12.380000
3590,31.440000,36.520000,12.340000
3591,43.560000,44.960000,12.320000
3592,35.580000,41.240000,12.280000
3593,41.540000,42.220000,12.280000
3594,38.380000,40.780000,12.320000
3595,37.420000,37.420000,12.320000
3596,38.360000,38.360000,12.320000
3597,32.760000,37.540000,12.320000
3598,31.300000,34.280000,12.340000
3599,39.440000,41.020000,12.320000
3600,35.640000,35.840000,12.380000
3601,35.740000,38.420000,12.400000
3602,44.560000,44.560000,12.400000
3603,44.860000,44.860000,12.400000
3604,36.220000,40.780000,12.440000
3605,29.340000,36.640000,12.380000
3606,36.340000,37.160000,12.440000
3607,36.840000,36.840000,12.440000
3608,32.780000,39.460000,12.380000
3609,36.740000,36.740000,12.380000
3610,39.280000,39.280000,12.380000
3611,37.060000,38.280000,12.420000
3612,36.680000,36.680000,12.420000
3613,31.820000,37.720000,12.460000
3614,38.280000,38.280000,12.460000
3615,36.320000,40.960000,12.480000
3616,31.920000,40.900000,12.500000
3617,37.720000,37.720000,12.500000
3618,34.980000,42.120000,12.500000
3619,43.900000,43.900000,12.500000
3620,31.260000,31.260000,12.500000
3621,46.080000,46.080000,12.500000
3622,43.160000,43.160000,12.500000
3623,40.760000,40.760000,12.500000
3624,43.460000,43.460000,12.500000
3625,30.240000,36.720000,12.520000
3626,31.280000,38.060000,12.440000
3627,46.400000,46.400000,12.440000
3628,42.320000,42.320000,12.440000
3629,42.340000,42.340000,12.440000
3630,43.240000,43.240000,12.440000
3631,38.260000,38.260000,12.440000
3632,34.780000,42.000000,12.420000
3633,41.540000,41.540000,12.420000
3634,33.660000,42.320000,12.500000
3635,35.860000,35.860000,12.500000
3636,29.520000,31.880000,12.520000
3637,37.780000,37.780000,12.520000
3638,34.760000,34.760000,12.520000
3639,36.540000,42.220000,12.540000
3640,33.760000,44.660000,12.500000
3641,38.660000,38.660000,12.500000
3642,43.940000,43.940000,12.500000
3643,36.520000,36.520000,12.500000
3644,38.140000,38.140000,12.500000
3645,35.280000,38.000000,12.460000
3646,31.320000,39.800000,12.420000
3647,41.120000,45.900000,12.400000
3648,27.700000,38.440000,12.420000
3649,35.340000,35.340000,12.420000
3650,38.280000,39.220000,12.360000
3651,34.260000,38.460000,12.340000
3652,42.620000,42.620000,12.340000
3653,41.660000,41.660000,12.340000
3654,35.580000,43.340000,12.360000
3655,42.040000,43.600000,12.340000
3656,36.400000,36.400000,12.340000
3657,34.740000,40.460000,12.320000
3658,28.700000,39.500000,12.280000
3659,37.300000,37.300000,12.280000
3660,36.380000,37.980000,12.300000
3661,30.840000,38.440000,12.280000
3662,34.740000,34.740000,12.280000
3663,36.400000,36.400000,12.280000
3664,41.220000,42.080000,12.340000
3665,34.340000,38.540000,12.320000
3666,33.100000,39.640000,12.380000
3667,33.560000,33.560000,12.380000
3668,37.540000,41.340000,12.420000
3669,36.340000,39.000000,12.460000
3670,33.620000,40.060000,12.440000
3671,38.860000,41.220000,12.440000
3672,36.380000,36.380000,12.440000
3673,33.080000,40.000000,12.460000
3674,42.320000,43.200000,12.480000
3675,36.520000,38.760000,12.420000
3676,38.020000,42.420000,12.420000
3677,45.760000,45.760000,12.420000
3678,32.840000,40.080000,12.400000
3679,30.840000,48.400000,12.360000
3680,40.540000,40.540000,12.360000
3681,45.700000,45.700000,12.360000
3682,34.360000,34.360000,12.360000
3683,42.280000,42.280000,12.360000
3684,33.620000,44.720000,12.400000
3685,27.600000,38.660000,12.400000
3686,38.240000,40.540000,12.460000
3687,38.100000,38.100000,12.460000
3688,30.820000,43.060000,12.420000
3689,34.380000,39.120000,12.380000
3690,41.160000,41.360000,12.400000
3691,34.200000,36.800000,12.400000
3692,39.760000,41.920000,12.360000
3693,29.500000,38.440000,12.360000
3694,32.480000,32.480000,12.360000
3695,38.120000,38.120000,12.360000
3696,43.540000,43.540000,12.360000
3697,36.480000,40.760000,12.380000
3698,40.520000,41.700000,12.340000
3699,38.240000,38.240000,12.340000
3700,37.700000,37.700000,12.340000
3701,35.240000,39.180000,12.340000
3702,38.640000,38.640000,12.340000
3703,35.800000,38.160000,12.380000
3704,42.140000,42.140000,12.380000
3705,42.980000,42.980000,12.380000
3706,38.080000,43.740000,12.420000
3707,41.000000,41.000000,12.420000
3708,37.120000,37.120000,12.420000
3709,37.720000,40.060000,12.400000
3710,42.740000,42.740000,12.400000
3711,33.300000,33.300000,12.400000
3712,37.760000,37.960000,12.420000
3713,35.100000,37.800000,12.420000
3714,47.340000,47.340000,12.420000
3715,33.040000,38.560000,12.400000
3716,33.340000,43.080000,12.320000
3717,37.300000,38.820000,12.320000
3718,27.400000,44.960000,12.380000
3719,39.140000,39.140000,12.380000
3720,36.440000,36.440000,12.380000
3721,33.800000,38.040000,12.400000
3722,27.860000,35.160000,12.380000
3723,42.520000,42.520000,12.380000
3724,39.160000,39.160000,12.380000
3725,38.280000,38.280000,12.380000
3726,42.960000,42.960000,12.380000
3727,30.540000,37.340000,12.360000
3728,35.220000,35.220000,12.360000
3729,29.600000,36.960000,12.360000
3730,40.860000,44.500000,12.380000
3731,36.780000,41.280000,12.420000
3732,32.260000,33.240000,12.380000
3733,37.140000,37.140000,12.380000
3734,34.300000,34.300000,12.380000
3735,40.080000,40.080000,12.380000
3736,35.500000,43.320000,12.380000
3737,31.140000,36.180000,12.380000
3738,35.780000,38.360000,12.340000
3739,36.620000,40.360000,12.380000
3740,37.760000,37.760000,12.380000
3741,36.860000,36.860000,12.380000
3742,33.480000,35.360000,12.420000
3743,45.460000,45.460000,12.420000
3744,38.180000,41.520000,12.400000
3745,41.880000,42.700000,12.360000
3746,37.900000,37.900000,12.360000
3747,32.200000,35.860000,12.340000
3748,42.540000,42.540000,12.340000
3749,42.940000,42.940000,12.340000
3750,42.080000,42.080000,12.340000
3751,32.860000,32.860000,12.340000
3752,35.360000,46.540000,12.320000
3753,39.240000,41.400000,12.300000
3754,43.800000,45.800000,12.260000
3755,35.900000,43.360000,12.260000
3756,42.760000,42.760000,12.260000
3757,35.500000,42.920000,12.280000
3758,28.200000,36.880000,12.320000
3759,42.440000,42.440000,12.320000
3760,42.380000,42.380000,12.320000
3761,38.780000,39.600000,12.320000
3762,35.100000,36.540000,12.320000
3763,34.880000,35.320000,12.320000
3764,42.360000,42.760000,12.320000
3765,36.600000,41.360000,12.340000
3766,42.460000,42.460000,12.340000
3767,42.700000,42.700000,12.340000
3768,39.820000,39.820000,12.340000
3769,44.560000,44.560000,12.340000
3770,40.460000,41.380000,12.320000
3771,37.780000,37.780000,12.320000
3772,32.300000,35.040000,12.300000
3773,40.440000,40.440000,12.300000
3774,31.220000,44.220000,12.280000
3775,44.040000,44.040000,12.280000
3776,41.820000,41.820000,12.280000
3777,37.080000,37.080000,12.280000
3778,31.960000,33.300000,12.300000
3779,36.680000,36.680000,12.300000
3780,42.020000,42.020000,12.300000
3781,39.740000,39.740000,12.300000
3782,39.080000,40.260000,12.280000
3783,33.360000,46.080000,12.260000
3784,32.680000,43.260000,12.240000
3785,35.920000,41.660000,12.280000
3786,31.800000,43.340000,12.240000
3787,32.380000,41.440000,12.240000
3788,34.440000,40.120000,12.240000
3789,36.960000,43.060000,12.280000
3790,38.780000,38.780000,12.280000
3791,29.600000,32.180000,12.280000
3792,34.720000,34.720000,12.280000
3793,41.380000,41.380000,12.280000
3794,37.680000,37.680000,12.280000
3795,38.940000,38.940000,12.280000
3796,39.100000,39.100000,12.280000
3797,37.420000,37.420000,12.280000
3798,39.560000,39.560000,12.280000
3799,35.660000,35.660000,12.280000
3800,45.040000,45.040000,12.280000
3801,35.460000,37.000000,12.280000
3802,36.700000,45.200000,12.300000
3803,40.840000,40.840000,12.300000
3804,38.520000,43.240000,12.320000
3805,44.020000,44.020000,12.320000
3806,40.440000,40.440000,12.320000
3807,34.580000,38.880000,12.320000
3808,41.560000,42.240000,12.260000
3809,40.100000,40.460000,12.300000
3810,37.680000,37.680000,12.300000
3811,43.220000,46.240000,12.320000
3812,37.660000,42.100000,12.320000
3813,38.620000,38.620000,12.320000
3814,40.740000,40.740000,12.320000
3815,35.880000,42.540000,12.300000
3816,39.240000,41.200000,12.280000
3817,46.460000,46.460000,12.280000
3818,28.380000,43.880000,12.300000
3819,30.860000,30.860000,12.300000
3820,33.040000,33.040000,12.300000
3821,38.220000,38.680000,12.340000
3822,37.940000,37.940000,12.340000
3823,34.920000,34.920000,12.340000
3824,34.780000,43.700000,12.300000
3825,43.240000,43.240000,12.300000
3826,32.140000,41.500000,12.360000
3827,34.900000,34.900000,12.360000
3828,40.440000,41.460000,12.360000
3829,42.920000,46.400000,12.360000
3830,47.120000,47.120000,12.360000
3831,36.480000,40.740000,12.360000
3832,46.680000,46.680000,12.360000
3833,41.280000,43.140000,12.380000
3834,30.600000,34.160000,12.440000
3835,34.420000,37.440000,12.440000
3836,24.920000,36.340000,12.400000
3837,40.340000,40.340000,12.400000
3838,37.940000,39.800000,12.400000
3839,36.520000,37.540000,12.380000
3840,38.300000,38.300000,12.380000
3841,37.480000,40.800000,12.420000
3842,30.500000,37.540000,12.460000
3843,33.620000,38.600000,12.400000
3844,35.240000,38.700000,12.460000
3845,36.780000,36.780000,12.460000
3846,33.200000,38.000000,12.520000
3847,42.100000,42.100000,12.520000
3848,33.280000,43.060000,12.440000
